split,source_image,tile_image,row,col,crop_x1,crop_y1,crop_x2,crop_y2,orig_w,orig_h,tile_w,tile_h,source_labels,parsed_boxes,tile_labels,source_boxes_assigned,source_boxes_dropped
test,data/test/images/0016_jpg.rf.ec2adfb8a39e10b23cffc2f71942cd8a.jpg,data_quadrant/test/images/0016_jpg.rf.ec2adfb8a39e10b23cffc2f71942cd8a__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,1,1,0,1,0
test,data/test/images/0017_jpg.rf.f6eb50e33a8efb66cf7e3142f17a8e1e.jpg,data_quadrant/test/images/0017_jpg.rf.f6eb50e33a8efb66cf7e3142f17a8e1e__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,3,3,1,3,0
test,data/test/images/0017_jpg.rf.f6eb50e33a8efb66cf7e3142f17a8e1e.jpg,data_quadrant/test/images/0017_jpg.rf.f6eb50e33a8efb66cf7e3142f17a8e1e__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,3,3,1,3,0
test,data/test/images/0017_jpg.rf.f6eb50e33a8efb66cf7e3142f17a8e1e.jpg,data_quadrant/test/images/0017_jpg.rf.f6eb50e33a8efb66cf7e3142f17a8e1e__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,3,3,3,3,0
test,data/test/images/0017_jpg.rf.f6eb50e33a8efb66cf7e3142f17a8e1e.jpg,data_quadrant/test/images/0017_jpg.rf.f6eb50e33a8efb66cf7e3142f17a8e1e__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,3,3,1,3,0
test,data/test/images/0025_jpg.rf.c2dd34dccdc51a4956e1d1ccee63073f.jpg,data_quadrant/test/images/0025_jpg.rf.c2dd34dccdc51a4956e1d1ccee63073f__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,2,2,0,2,0
test,data/test/images/0025_jpg.rf.c2dd34dccdc51a4956e1d1ccee63073f.jpg,data_quadrant/test/images/0025_jpg.rf.c2dd34dccdc51a4956e1d1ccee63073f__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,2,2,0,2,0
test,data/test/images/0025_jpg.rf.c2dd34dccdc51a4956e1d1ccee63073f.jpg,data_quadrant/test/images/0025_jpg.rf.c2dd34dccdc51a4956e1d1ccee63073f__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,2,2,1,2,0
test,data/test/images/0025_jpg.rf.c2dd34dccdc51a4956e1d1ccee63073f.jpg,data_quadrant/test/images/0025_jpg.rf.c2dd34dccdc51a4956e1d1ccee63073f__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,2,2,2,2,0
test,data/test/images/0027_jpg.rf.945f8e7695bc7e7a069b3b854f0226a6.jpg,data_quadrant/test/images/0027_jpg.rf.945f8e7695bc7e7a069b3b854f0226a6__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,1,1,1,1,0
test,data/test/images/0027_jpg.rf.945f8e7695bc7e7a069b3b854f0226a6.jpg,data_quadrant/test/images/0027_jpg.rf.945f8e7695bc7e7a069b3b854f0226a6__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,1,1,1,1,0
test,data/test/images/0027_jpg.rf.945f8e7695bc7e7a069b3b854f0226a6.jpg,data_quadrant/test/images/0027_jpg.rf.945f8e7695bc7e7a069b3b854f0226a6__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,1,1,0,1,0
test,data/test/images/0027_jpg.rf.945f8e7695bc7e7a069b3b854f0226a6.jpg,data_quadrant/test/images/0027_jpg.rf.945f8e7695bc7e7a069b3b854f0226a6__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,1,1,0,1,0
test,data/test/images/0030_jpg.rf.2ffe04c14d4589a64938a4eaf75524e1.jpg,data_quadrant/test/images/0030_jpg.rf.2ffe04c14d4589a64938a4eaf75524e1__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,1,1,0,1,0
test,data/test/images/0030_jpg.rf.2ffe04c14d4589a64938a4eaf75524e1.jpg,data_quadrant/test/images/0030_jpg.rf.2ffe04c14d4589a64938a4eaf75524e1__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,1,1,0,1,0
test,data/test/images/0030_jpg.rf.2ffe04c14d4589a64938a4eaf75524e1.jpg,data_quadrant/test/images/0030_jpg.rf.2ffe04c14d4589a64938a4eaf75524e1__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,1,1,0,1,0
test,data/test/images/0030_jpg.rf.2ffe04c14d4589a64938a4eaf75524e1.jpg,data_quadrant/test/images/0030_jpg.rf.2ffe04c14d4589a64938a4eaf75524e1__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,1,1,1,1,0
test,data/test/images/0038_jpg.rf.70936afe54a9d381acfc8842f5d65804.jpg,data_quadrant/test/images/0038_jpg.rf.70936afe54a9d381acfc8842f5d65804__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,2,2,2,2,0
test,data/test/images/0038_jpg.rf.70936afe54a9d381acfc8842f5d65804.jpg,data_quadrant/test/images/0038_jpg.rf.70936afe54a9d381acfc8842f5d65804__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,2,2,0,2,0
test,data/test/images/0038_jpg.rf.70936afe54a9d381acfc8842f5d65804.jpg,data_quadrant/test/images/0038_jpg.rf.70936afe54a9d381acfc8842f5d65804__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,2,2,2,2,0
test,data/test/images/0038_jpg.rf.70936afe54a9d381acfc8842f5d65804.jpg,data_quadrant/test/images/0038_jpg.rf.70936afe54a9d381acfc8842f5d65804__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,2,2,0,2,0
test,data/test/images/0046_jpg.rf.038fc483a77107adc97902b572795d2c.jpg,data_quadrant/test/images/0046_jpg.rf.038fc483a77107adc97902b572795d2c__r0c0.jpg,0,0,0,0,1464,768,2440,1280,1464,768,1,1,1,1,0
test,data/test/images/0046_jpg.rf.038fc483a77107adc97902b572795d2c.jpg,data_quadrant/test/images/0046_jpg.rf.038fc483a77107adc97902b572795d2c__r0c1.jpg,0,1,976,0,2440,768,2440,1280,1464,768,1,1,1,1,0
test,data/test/images/0046_jpg.rf.038fc483a77107adc97902b572795d2c.jpg,data_quadrant/test/images/0046_jpg.rf.038fc483a77107adc97902b572795d2c__r1c0.jpg,1,0,0,512,1464,1280,2440,1280,1464,768,1,1,0,1,0
test,data/test/images/0046_jpg.rf.038fc483a77107adc97902b572795d2c.jpg,data_quadrant/test/images/0046_jpg.rf.038fc483a77107adc97902b572795d2c__r1c1.jpg,1,1,976,512,2440,1280,2440,1280,1464,768,1,1,0,1,0
test,data/test/images/0051_jpg.rf.ff12a2017d2d1c8f455b488c90c0b2e4.jpg,data_quadrant/test/images/0051_jpg.rf.ff12a2017d2d1c8f455b488c90c0b2e4__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,1,1,1,1,0
test,data/test/images/0051_jpg.rf.ff12a2017d2d1c8f455b488c90c0b2e4.jpg,data_quadrant/test/images/0051_jpg.rf.ff12a2017d2d1c8f455b488c90c0b2e4__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,1,1,0,1,0
test,data/test/images/0051_jpg.rf.ff12a2017d2d1c8f455b488c90c0b2e4.jpg,data_quadrant/test/images/0051_jpg.rf.ff12a2017d2d1c8f455b488c90c0b2e4__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,1,1,1,1,0
test,data/test/images/0051_jpg.rf.ff12a2017d2d1c8f455b488c90c0b2e4.jpg,data_quadrant/test/images/0051_jpg.rf.ff12a2017d2d1c8f455b488c90c0b2e4__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,1,1,0,1,0
test,data/test/images/0052_jpg.rf.ecb15cb963ca6062da4f2d7d6c0455b8.jpg,data_quadrant/test/images/0052_jpg.rf.ecb15cb963ca6062da4f2d7d6c0455b8__r0c0.jpg,0,0,0,0,1464,768,2440,1280,1464,768,1,1,1,1,0
test,data/test/images/0052_jpg.rf.ecb15cb963ca6062da4f2d7d6c0455b8.jpg,data_quadrant/test/images/0052_jpg.rf.ecb15cb963ca6062da4f2d7d6c0455b8__r0c1.jpg,0,1,976,0,2440,768,2440,1280,1464,768,1,1,0,1,0
test,data/test/images/0052_jpg.rf.ecb15cb963ca6062da4f2d7d6c0455b8.jpg,data_quadrant/test/images/0052_jpg.rf.ecb15cb963ca6062da4f2d7d6c0455b8__r1c0.jpg,1,0,0,512,1464,1280,2440,1280,1464,768,1,1,1,1,0
test,data/test/images/0052_jpg.rf.ecb15cb963ca6062da4f2d7d6c0455b8.jpg,data_quadrant/test/images/0052_jpg.rf.ecb15cb963ca6062da4f2d7d6c0455b8__r1c1.jpg,1,1,976,512,2440,1280,2440,1280,1464,768,1,1,0,1,0
test,data/test/images/0057_jpg.rf.13608aee50b324616979f452369a5061.jpg,data_quadrant/test/images/0057_jpg.rf.13608aee50b324616979f452369a5061__r0c0.jpg,0,0,0,0,937,614,1563,1024,937,614,1,1,0,1,0
test,data/test/images/0057_jpg.rf.13608aee50b324616979f452369a5061.jpg,data_quadrant/test/images/0057_jpg.rf.13608aee50b324616979f452369a5061__r0c1.jpg,0,1,625,0,1563,614,1563,1024,938,614,1,1,0,1,0
test,data/test/images/0057_jpg.rf.13608aee50b324616979f452369a5061.jpg,data_quadrant/test/images/0057_jpg.rf.13608aee50b324616979f452369a5061__r1c0.jpg,1,0,0,410,937,1024,1563,1024,937,614,1,1,0,1,0
test,data/test/images/0057_jpg.rf.13608aee50b324616979f452369a5061.jpg,data_quadrant/test/images/0057_jpg.rf.13608aee50b324616979f452369a5061__r1c1.jpg,1,1,625,410,1563,1024,1563,1024,938,614,1,1,1,1,0
test,data/test/images/0078_jpg.rf.84cf3ca1e6bd60447846cc65756afd6c.jpg,data_quadrant/test/images/0078_jpg.rf.84cf3ca1e6bd60447846cc65756afd6c__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,5,5,4,5,0
test,data/test/images/0078_jpg.rf.84cf3ca1e6bd60447846cc65756afd6c.jpg,data_quadrant/test/images/0078_jpg.rf.84cf3ca1e6bd60447846cc65756afd6c__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,5,5,5,5,0
test,data/test/images/0078_jpg.rf.84cf3ca1e6bd60447846cc65756afd6c.jpg,data_quadrant/test/images/0078_jpg.rf.84cf3ca1e6bd60447846cc65756afd6c__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,5,5,2,5,0
test,data/test/images/0078_jpg.rf.84cf3ca1e6bd60447846cc65756afd6c.jpg,data_quadrant/test/images/0078_jpg.rf.84cf3ca1e6bd60447846cc65756afd6c__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,5,5,3,5,0
test,data/test/images/0088_jpg.rf.5e14c4f366d00eb0f48f5835e24adaaa.jpg,data_quadrant/test/images/0088_jpg.rf.5e14c4f366d00eb0f48f5835e24adaaa__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,2,2,2,2,0
test,data/test/images/0088_jpg.rf.5e14c4f366d00eb0f48f5835e24adaaa.jpg,data_quadrant/test/images/0088_jpg.rf.5e14c4f366d00eb0f48f5835e24adaaa__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,2,2,2,2,0
test,data/test/images/0088_jpg.rf.5e14c4f366d00eb0f48f5835e24adaaa.jpg,data_quadrant/test/images/0088_jpg.rf.5e14c4f366d00eb0f48f5835e24adaaa__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,2,2,2,2,0
test,data/test/images/0088_jpg.rf.5e14c4f366d00eb0f48f5835e24adaaa.jpg,data_quadrant/test/images/0088_jpg.rf.5e14c4f366d00eb0f48f5835e24adaaa__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,2,2,2,2,0
test,data/test/images/0089_jpg.rf.fd211648eb97a6aa7582b6630dd1ccd5.jpg,data_quadrant/test/images/0089_jpg.rf.fd211648eb97a6aa7582b6630dd1ccd5__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,2,2,1,2,0
test,data/test/images/0089_jpg.rf.fd211648eb97a6aa7582b6630dd1ccd5.jpg,data_quadrant/test/images/0089_jpg.rf.fd211648eb97a6aa7582b6630dd1ccd5__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,2,2,1,2,0
test,data/test/images/0089_jpg.rf.fd211648eb97a6aa7582b6630dd1ccd5.jpg,data_quadrant/test/images/0089_jpg.rf.fd211648eb97a6aa7582b6630dd1ccd5__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,2,2,1,2,0
test,data/test/images/0089_jpg.rf.fd211648eb97a6aa7582b6630dd1ccd5.jpg,data_quadrant/test/images/0089_jpg.rf.fd211648eb97a6aa7582b6630dd1ccd5__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,2,2,1,2,0
test,data/test/images/0092_jpg.rf.7a357ad45f573f99d54a01621696f296.jpg,data_quadrant/test/images/0092_jpg.rf.7a357ad45f573f99d54a01621696f296__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,2,2,1,2,0
test,data/test/images/0092_jpg.rf.7a357ad45f573f99d54a01621696f296.jpg,data_quadrant/test/images/0092_jpg.rf.7a357ad45f573f99d54a01621696f296__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,2,2,1,2,0
test,data/test/images/0092_jpg.rf.7a357ad45f573f99d54a01621696f296.jpg,data_quadrant/test/images/0092_jpg.rf.7a357ad45f573f99d54a01621696f296__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,2,2,1,2,0
test,data/test/images/0092_jpg.rf.7a357ad45f573f99d54a01621696f296.jpg,data_quadrant/test/images/0092_jpg.rf.7a357ad45f573f99d54a01621696f296__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,2,2,1,2,0
test,data/test/images/0095_jpg.rf.987b6d8095043ea211953025b0190750.jpg,data_quadrant/test/images/0095_jpg.rf.987b6d8095043ea211953025b0190750__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,2,2,0,2,0
test,data/test/images/0095_jpg.rf.987b6d8095043ea211953025b0190750.jpg,data_quadrant/test/images/0095_jpg.rf.987b6d8095043ea211953025b0190750__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,2,2,0,2,0
test,data/test/images/0095_jpg.rf.987b6d8095043ea211953025b0190750.jpg,data_quadrant/test/images/0095_jpg.rf.987b6d8095043ea211953025b0190750__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,2,2,1,2,0
test,data/test/images/0095_jpg.rf.987b6d8095043ea211953025b0190750.jpg,data_quadrant/test/images/0095_jpg.rf.987b6d8095043ea211953025b0190750__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,2,2,1,2,0
test,data/test/images/0099_jpg.rf.accc47cd34bbe25147ea5345b1fe500f.jpg,data_quadrant/test/images/0099_jpg.rf.accc47cd34bbe25147ea5345b1fe500f__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,3,3,2,3,0
test,data/test/images/0099_jpg.rf.accc47cd34bbe25147ea5345b1fe500f.jpg,data_quadrant/test/images/0099_jpg.rf.accc47cd34bbe25147ea5345b1fe500f__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,3,3,1,3,0
test,data/test/images/0099_jpg.rf.accc47cd34bbe25147ea5345b1fe500f.jpg,data_quadrant/test/images/0099_jpg.rf.accc47cd34bbe25147ea5345b1fe500f__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,3,3,2,3,0
test,data/test/images/0099_jpg.rf.accc47cd34bbe25147ea5345b1fe500f.jpg,data_quadrant/test/images/0099_jpg.rf.accc47cd34bbe25147ea5345b1fe500f__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,3,3,1,3,0
test,data/test/images/0100_jpg.rf.d50747c5b877a54915381bacd234cac9.jpg,data_quadrant/test/images/0100_jpg.rf.d50747c5b877a54915381bacd234cac9__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,4,4,3,4,0
test,data/test/images/0100_jpg.rf.d50747c5b877a54915381bacd234cac9.jpg,data_quadrant/test/images/0100_jpg.rf.d50747c5b877a54915381bacd234cac9__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,4,4,3,4,0
test,data/test/images/0100_jpg.rf.d50747c5b877a54915381bacd234cac9.jpg,data_quadrant/test/images/0100_jpg.rf.d50747c5b877a54915381bacd234cac9__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,4,4,3,4,0
test,data/test/images/0100_jpg.rf.d50747c5b877a54915381bacd234cac9.jpg,data_quadrant/test/images/0100_jpg.rf.d50747c5b877a54915381bacd234cac9__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,4,4,3,4,0
test,data/test/images/0104_jpg.rf.01c8bc85f9ad5901a1559bf7406d186d.jpg,data_quadrant/test/images/0104_jpg.rf.01c8bc85f9ad5901a1559bf7406d186d__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,1,1,0,1,0
test,data/test/images/0104_jpg.rf.01c8bc85f9ad5901a1559bf7406d186d.jpg,data_quadrant/test/images/0104_jpg.rf.01c8bc85f9ad5901a1559bf7406d186d__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,1,1,1,1,0
test,data/test/images/0104_jpg.rf.01c8bc85f9ad5901a1559bf7406d186d.jpg,data_quadrant/test/images/0104_jpg.rf.01c8bc85f9ad5901a1559bf7406d186d__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,1,1,0,1,0
test,data/test/images/0104_jpg.rf.01c8bc85f9ad5901a1559bf7406d186d.jpg,data_quadrant/test/images/0104_jpg.rf.01c8bc85f9ad5901a1559bf7406d186d__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,1,1,1,1,0
test,data/test/images/0107_jpg.rf.1a832d17d9086b869415560731022487.jpg,data_quadrant/test/images/0107_jpg.rf.1a832d17d9086b869415560731022487__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,3,3,2,3,0
test,data/test/images/0107_jpg.rf.1a832d17d9086b869415560731022487.jpg,data_quadrant/test/images/0107_jpg.rf.1a832d17d9086b869415560731022487__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,3,3,2,3,0
test,data/test/images/0107_jpg.rf.1a832d17d9086b869415560731022487.jpg,data_quadrant/test/images/0107_jpg.rf.1a832d17d9086b869415560731022487__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,3,3,2,3,0
test,data/test/images/0107_jpg.rf.1a832d17d9086b869415560731022487.jpg,data_quadrant/test/images/0107_jpg.rf.1a832d17d9086b869415560731022487__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,3,3,2,3,0
test,data/test/images/0115_jpg.rf.b44a15fd6166db7c92eb13074a7fae81.jpg,data_quadrant/test/images/0115_jpg.rf.b44a15fd6166db7c92eb13074a7fae81__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,1,1,1,1,0
test,data/test/images/0115_jpg.rf.b44a15fd6166db7c92eb13074a7fae81.jpg,data_quadrant/test/images/0115_jpg.rf.b44a15fd6166db7c92eb13074a7fae81__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,1,1,0,1,0
test,data/test/images/0115_jpg.rf.b44a15fd6166db7c92eb13074a7fae81.jpg,data_quadrant/test/images/0115_jpg.rf.b44a15fd6166db7c92eb13074a7fae81__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,1,1,1,1,0
test,data/test/images/0115_jpg.rf.b44a15fd6166db7c92eb13074a7fae81.jpg,data_quadrant/test/images/0115_jpg.rf.b44a15fd6166db7c92eb13074a7fae81__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,1,1,0,1,0
test,data/test/images/0116_jpg.rf.75813fa7da75a109a021c030568b79ab.jpg,data_quadrant/test/images/0116_jpg.rf.75813fa7da75a109a021c030568b79ab__r0c0.jpg,0,0,0,0,1161,614,1935,1024,1161,614,2,2,1,2,0
test,data/test/images/0116_jpg.rf.75813fa7da75a109a021c030568b79ab.jpg,data_quadrant/test/images/0116_jpg.rf.75813fa7da75a109a021c030568b79ab__r0c1.jpg,0,1,773,0,1935,614,1935,1024,1162,614,2,2,1,2,0
test,data/test/images/0116_jpg.rf.75813fa7da75a109a021c030568b79ab.jpg,data_quadrant/test/images/0116_jpg.rf.75813fa7da75a109a021c030568b79ab__r1c0.jpg,1,0,0,410,1161,1024,1935,1024,1161,614,2,2,1,2,0
test,data/test/images/0116_jpg.rf.75813fa7da75a109a021c030568b79ab.jpg,data_quadrant/test/images/0116_jpg.rf.75813fa7da75a109a021c030568b79ab__r1c1.jpg,1,1,773,410,1935,1024,1935,1024,1162,614,2,2,1,2,0
